line_number,mra,difference,transcribed_text,source_text
02039,0,11,masara o yesus wapaluhu wato koua koaho ngini mahirete manga inomo niahidoaka de' onangoli yopaluhu yato done sarakia ma tiwi hokogea ma amoko de hohiija to ona manga roti la hahikawiedono nakogea kiani haumo o tiwi o haka o ratuhu hinoto abegea imakadaene o nyawa manga hewa yokarajanga o wange o ratuhu hinoto madekana,masara o yesusu wapaluhu wato koua koaho ngini ma hirete manga inomo niahidoaka de onangoli yopaluhu yato done sarakia ma tiwi hokogea ma amoko de hohiija to ona manga roti la hahikawedono nako gea kiani haumo o tiwi o haaka o ratuhu hinooto abe gea imakadaene o nyawa manga hewa yokarajaanga o wange o ratuhu hinooto ma dekana
01886,2,17,ho o yesus wa hokino o nabe yotoba-doto-dotoko o musa ayiparetayino de waleha onangika wato homode o bilihi yahititoko ena ma hirete ma dodiyawo o nyawayino,ho o yesusu wahokino ona abe yotobadoto dotoko o musa ai paretaino de waleha onangika wato ho mode o ibilihi yahititoko to ena ma hirete ma dodiawo o nyawaino
02613,2,8,de' wataere iboto de ahao onangika wahibehehongo wato ngini na kiani niloiki o dunia ma mokika de' niahingahu-ngahu o abari ma rorahai na o nyawa mata-mataika,de wataere ibooto de ahao onangika wahibehehongo wato ngini naa kiani niloiki o dunia ma amokika de niahingahu ngahu o abari ma rorahai naa o nyawa mata mataika
01892,2,13,de 'ahowahingahu onangika wato na moi duru ta gou-goungu tinihingahu abe 'o nyawa manga howono mata-mata ngaro de manga demo 'iwingelo ma jou 'o babaika ma manga howono mata-mata ma jou kaidadi wa kokiofi,de ahao wahingahu onangika wato naa moi duru tagou goungu tinihingahu abe o nyawa manga howono mata mata ngaro de manga demo iwingelo ma jou o babaika ma manga howono mata mata ma jou ka idadi wakokiofi
02183,0,4,de wopaluhu wato nako naga ma tokata hokogea kiani homaniatokahi de ahao kaidadi hohititoko o nyawaino ma sara nako kohomaniatikaua de hohititoko gea kohakunua,de wopaluhu wato nako naga ma tokata hokogea kiani homaniatokahi de ahao ka idadi hohititoko o nyawaino masara nako ko homaniatikaua de hohititoko gea ko hakunua
02197,1,16,de 'o yesusu 'una wotemo wato 'una gea niwihigunua dika de 'ufa niwitaaere abeika tinileha ka idadi 'o nyawa 'ahi romanga yafetongo la 'o heheranga yodiai de kama moi 'ahi romanga 'ihipeseke duru koidadiua ho ngohi tato 'una na ko wohipesekua to ngohi 'ahi romanga,de o yesusu una wotemo wato una gea niwihigunoa dika de ufa niwitaere abeika tinileha ka idadi o nyawa ahi romanga yafetongo la o heheranga yodiai de ka ma moi ahi romanga ihipeseke duru ko idadiua ho ngohi tato una naa ko wohipesekua to ngohi ahi romanga
01955,1,9,ho 'o yesusu ka de woutiha de 'una iwikokitokata gea wimake 'o yesusika de hatoli ai gurutii kahi ho womapopaata la wibuhuku de wiadono de watilabukuku hiadono womamotumuku 'o yesusu 'ai himangoka,ho o yesusu ka de woutiha de una iwikitokata gea wimake o yesusika de hatoli ai gurutikahi ho womapopaata la wibuhuku de wiadono de watilabukuku hiadono womamotumuku o yesusu ai himangoka
02100,1,16,wihi aleme aikibiri de aho yesusu womamatagaie o horogaie de wowomaha wa amo amokie de wotemo wato nato temo ani ngaukika hoko initopongunokaua abegea wotemo de to yahudi manga demo ho wato efata,wihialeme ai kibiri de ahao o yesusu womamatagaiye o horogaiye de wowomaha waamo amokiye de wotemo wato naa totemo ani ngaukika ho ko initopongonokaua abe gea wotemo de to yahudi manga demo ho wato efaata
02336,0,3,de ipahaino de adonoka ma oraha abe ai redi naga de ma hasiloka de 'o redi ma dutu ai huhuloko womatengo wihidingoto yogoa-goanika la wato wale ma hasili ma hononga 'o angguru ma redino,de ipahaino de adonoka ma oraha abe ai redi naga de ma hasiloka de o redi ma dutu ai huhuloko womatengo wihidingoto yogoa goanika la wato wale ma hasili ma hononga o angguru ma redino
01779,0,3,de o yesus wahoko onangika wato niaino nihiniki ngohi la tinihidadi nitobahoma-homa o nyawa,de o yesusu wahoko onangika wato niaino nihiniiki ngohi la tinihidadi nitobahoma homa o nyawa
01969,3,10,hoka de o yesusu wotemoka hokogea de una woikoka de womulaengoka wahingahu-ngahu onangika abe yogogere ai tonakoka de ma tonaka gea 'ihiromanga o kapongo ngimoioka ho ona abe yogogere 'o kapongo ngimoioka gea yokoki ihene mata-mata abe o yesusu widuhunoka de duru yokokiheranga matiti aiade-ade-gea,ho ka de o yesusu wotemoka hokogea de una woikoka de womulaengoka wahingahu ngahu onangika abe yogogere ai tonakoka de ma tonaka gea ihiromanga o kapongo ngimoioka ho ona abe yogogere o kapongo ngimoioka gea yokokiihene mata mata abe o yesusu widuhunoka de duru yokokiheranga ma titi ai ade ade gea
01982,1,10,de momangaku ibooto de wotemo munangika wato ngohiora initogumoka ma titi 'ani ngongakuino hona ani hininga isanangioka de kaidadi nolio anga moi 'ani kangela gea koiwaka,de momangaku ibooto de wotemo munangika wato ngohi ora inihitogumoka ma titi ani ngongakuino ho naa ani hininga isanangioka de ka idadi nolio angamoi ani kangela gea ko iwaka
01786,0,4,de duru ma oraha gea naga womatengo manga do-dotoko ma tauoka abe iwikitokata de kaito-dokanino una wopoaka 'o yesusika,de duru ma oraha gea naga womatengo manga dodotoko ma tauoka abe iwikitokata de ka itodokanino una wopoaka o yesusika
01790,0,10,ho ona yomatotomuino genango ka duru yokokiheranga ho yomakokelehaato ka okia na na o do-dotoko ma hungi igoungu abe naga de ma kuahaka abeika una de ai kuaha hiadono o toka-tokata ma dorouika wohuloko de iwihingounu,ho ona yomatoo toomuino genangoka duru yokokiheranga ho yomakokeleha ato ka o kia naa naa o dodotoko ma hungi igoungu abe naga de ma kuahaka abeika una de ai kuaha hiadono o toka tokata ma dorouika wohuloko de iwihingounu
01980,1,4,de 'o yesusu womalega ari honongaika la duru wohioriki 'o nagona iwiso,de o yesusu womalega arihonongaika la duru wohioriki onagona iwiso
01784,1,12,ho 'o yesusu de yaruata gea yomakiniiki yotowongi hiadono yowohama 'o kapenaumu ma kapongika de 'ipaha 'abe 'o hiaini ma wange 'adonoka de 'o yesusu wowohama manga do-dotoko ma tauika de wadotoko nyawaika 'abe yomatomuino genangoka,ho o yesusu de yaruata gea yomakiniiki yotowongi hiadono yowohama o kapenaumu ma kapongika de ipaha abe o hiaini ma wange adonoka de o yesusu wowohama manga dodotoko ma tauika de wadotoko o nyawaika abe yomatoomuino genangoka
02102,0,16,de wihitogumu ipaha de aha o yesusu wahibehehongo manga ngoe-ngoeika gee abato ho na idadioka ho ufa niahingahu-ngahu o nyawa utuika ma sara ngaroho kokia ma ngoe wohigali-gali wahibehehongo nangika ma sara ona ka ihikaika ihidogo-dogo ihingahu-ngahu,de wihitogumu ipaha de ahao o yesusu wahibehehongo manga ngoe ngoeika gea wato ho naa idadioka ho ufa nihingahu ngahu o nyawa utuika masara ngaro hokokia ma ngoe wohigali gali wahibehehongo onangika masara ona ka ihikaika ihidogo dogo ihingahu ngahu
01957,0,1,ho ngohi togahoko la ufa nohihikangela de gea kiani nohihibehehongo ngohino abe nomahikoboto moi de napake ma jou 'ai romanga,ho ngohi togahoko la ufa nohihikangela de gea kiani nohihibehehongo ngohino abe nomahikoboto moi de napake ma jou ai romanga
02181,2,5,ma sara 'o yesus wiso ai giamika de wihimomikie de una geea duru wotogumoka,masara o yesusu wiso ai giamika de wihimomikiye de una gea duru wotogumoka
02605,3,7,hona muna o yesusmimakeoka ho o yesusu ai dodiawoika moiki la mato onangika ma hingahu de onangika ma adono de duru manga hininga ka ihuhahi de duru yoari-ari,ho naa muna o yesusu mimakeoka ho o yesusu ai dodiawoika moiki la mato onangika mahingahu de onangika maadono de duru manga hininga ka ihuhahi de duru yoari ari
01884,1,22,de 'o tau ma goronaka gea abe 'o yesusu naga genangoka de naga 'ona yotoba-doto-dotoko 'o musa 'ai paretaino yoboa 'o yerusalemino de 'ona ngo 'iwihiade-ade 'o yesusu ato 'una gea iwi bare-barene 'o tokata ma hidimono,de o tau ma goronaka gea abe o yesusu naga genangoka de naga ona yotobadoto dotoko o musa ai paretaino yoboa o yerusaleemino de onangoo iwihiade ade o yesusu ato una gea iwibare barenoka o tokata ma hidimono
01890,0,13,masarana moioli tohiketero de' na ena tanu toma hiketero ngohi tatonako o tau madutu womatengo ka ai buturungu o nyawa moio de kokoyamoroinua ai tau magoronaika yowohamika de' ai kiahonanga iwiora,masara naa moioli tohiketero de naa ena tanu tomahiketero ngohi tato nako o tau ma dutu womatengo ko ai buturungu o nyawa moioo de ko yamoroinua ai tau ma goronaika yowohamika de ai kiahonanga iwiora
02611,0,9,de ipahaino de o yesusu womahimatokoli abe iwininiki yangimoi de yamoika abe 'ona gea yolomo manga gogiriaka de 'onangika womahimatoko de wataere wato ngini na ma rai nia ngongaku 'ikuranga,de ipahaino de o yesusu womahimatokoli abe iwinii niiki yangimoi de yamoiika abe ona gea yolomo manga gogiriaka de onangika womahimatoko de wataere wato ngini naa marai nia ngongaku ikuranga
02156,0,1,de ai pakeanga gea idadi duru yarehoka hiadono hoiletongo abe nako o duniaka ko imakadaenua ma medebini abe hokogea ma magarehe yofoka,de ai pakeanga gea idadi duru iarehoka hiadono hoiletongo abe nako o duniaka ko imakadaenua ma medebini abe hokogea ma magarehe yofoka
02013,2,12,hona o herodese antipasa gea wigihene matiti 'o yesusu anga moi 'o nyawa mata-mataika yomakete-ade-ade abe 'o yesusu waidatoro hokokia wodiaioka hiadono ma abari adonoka manga hidimonika gea,ho naa o herodese antipasa gea wigihene ma titi o yesusu angamoi o nyawa mata mataika yomaketeade ade abe o yesusu ai datoro hokokia wodiaioka hiadono ma abari adonoka manga hidimonika gea
02007,3,11,ma sarana ko idadia be 'o kapongo moi ko inidafonguwa de ko inihigihenuwa gea nihupu dika ma kapongino gea de kiani nialou niafurereoka la ma tonaka ma kuhuhunu gea 'ireroka,masara nako idadi abe o kapongo moi ko inidafongua de ko inihigihenua gea nihupu dika ma kapongino gea de kiani nia lou niafureereoka la ma tonaka ma kuhuhunu gea ireroka
01926,0,17,abe ma oraha na bote nagahi abe ma jou ko vohimatokuahi nginika ma sara ikaika de ahao vohimatoko ena gea abe okiadika atamunokahi de ifufutuokahi nia himangoka ahao naga ma oraha una wafelenga laka idadi nia taoko matiti gea,abe ma oraha naa bote nagahi abe ma jou ko wohimatokuahi nginika masara ika ika de ahao wohimatoko ena gea abe o kia dika atamunohi de ifufutuohi nia hiningaka ahao naga ma oraha una wafelenga la ka idadi niataoko ma titi gea
01932,3,16,wohikabarihii boto de 'o futu-futuie womaidu de 'o wange-wangeie womomiki de ipaha ahao 'ai bibiti 'ikokipotokaieoka de ipaha de ikokurutieoka ma sara una duru ko wohiorikua hokokia abe 'iwangoie,wohikabarihi ibooto de o futu futuiye womaidu de o wange wangeiye womomiki de ipaha ahao ai bibiti ikokipotokaiyeoka de ipaha de ikokurutiyeoka masara una duru ko wohiorikua hokokia abe iwangoiye
02437,0,6,de ma oraha gea ahao nyawa ihimake ngohi o nyawa ma ngofaka abe ma oraha gea toboa naga o lobi-lobi magoronaka de gea ngohi naga de ahi kuahaka duru ilamoko de ahi medebini ma dararono enango duru ilamoko de gea mata-mata ahao o nyawa amake de manga lako,de ma oraha gea ahao o nyawa ihimake ngohi o nyawa ma ngofaka abe ma oraha gea toboa naga o lobi lobi ma goronaka de gea ngohi naga de ahi kuahaka duru ilamoko de ahi medebini ma dararono enangoo duru ilamoko de gea mata mata ahao o nyawa amake de manga lako
02423,0,12,de ma oraha ma do-dorou gee a'iboa genangino de niamake de nialako gee ahao ma baha itigioka ma sara nagahi ma kokangela utu ahao iboaino homa oraha ma do-dorou gea niamake de kiani ngini abe nigogere 'o yudea ma tonakoka kiani nimataiti niloaroka 'o loku-lokuika done ma kokangela inihidotadaene nginika,de ma oraha ma dodorou gea iboa genangino de niamake de nia lako gea ahao ma baha itigioka masara nagahi ma kokangela utu ahao iboaino ho ma oraha ma dodorou gea niamake de kiani ngini abe nigogere o yudea ma tonakoka kiani nimataiti niloaroka o loku lokuika done ma kokangela inihidotadaene nginika
01800,3,8,de ma dawangeino abe ngade-ngade itebini ma ka aifufutuohi de 'o yesusu womomiki de wohupu 'o tauino de woiki 'o tonaka ma kakahaika abe koiwa o nyawa genangoka la womaniata ma jouie,de ma dawangeino abe ngade ngade itebini ma ka ifufutuohi de o yesusu womomiki de wohupu o tauino de woiki o tonaka ma kakaahaika abe ko iwa o nyawa genangoka la womaniata ma jouiye
02089,3,9,moma motumuku ai louoka de duru mogahoko mato ahi baluhu duru togahoko la ma tokata abe naga ngohiora ami badangoka gee natitoko munangoka de aino,26 27 momamotumuku ai louoka de duru mogahoko mato ahi baluhu duru togahoko la ma tokata abe naga ngohi ora ami badangoka gea natitoko munangoka de aino
02076,3,24,ma saraka de niadotoko hokogea o nyawaika de niato ngaro koyaduhunua manga baba de manga memeika ma koadodoauwa koiwa ma howono hokogea ma jou aidemo-demo nihitipokouku de tingini nia bohono niagorakie de naga ma jou ai demo-demo tuoli ma ngoe nihitipokouku abe tingini niahirahi ge'ena ngohi niato kiani nianiki,12 13 masara ka de niadotoko hokogea o nyawaika de niato ngaro ko yaduhunua manga baba de manga memeika ma ko adodoaua ko iwa ma howono hokogea ma jou ai demo demo nihitipokouku de ti ngini nia bohono niagorakiye de naga ma jou ai demo demo utuoli ma ngoe nihitipokouku abe ti ngini nia hirahi genangohi niato kiani nianiiki
01822,0,11,abe 'una ka 'o nyawa dika ho'ufa womahitouna 'anga moi gea toma jou dika 'ai karajaanga la 'o nyawa manga howono waofi honako 'una naa wotemo hokogea de 'una wingelo ma jouika,abe una ka o nyawa dika ho ufa womahitouna angamoi gea to ma jou dika ai karajaanga la o nyawa manga howono waofi ho nako una naa wotemo hokogea de una wingelo ma jouika
02598,0,5,de yo mahiadonika olungunoka de 'amake ma hakaru kohaamo kogea iluluokau,de yomahiadonika o lungunoka de amake ma hakaru kohaamoko gea iluluokau
01836,0,10,ho ngohina toboa komatitiua ta ahoko ona gea abe yomaetongo manga wowango ato yototiaioka ma sara ona abe yomahioriki nagahi de manga howonokahi ma jauika ona gea ta ahoko la yoporetika manga howono gea,ho ngohi naa toboa ko ma titiua tahoko ona gea abe yomaetongo manga wowango ato yototiaioka masara ona abe yomahioriki nagahi de manga howonokahi ma jouika ona gea tahoko la yoporetika manga howono gea
02249,0,14,masara o peturusu ka de woyihene ayidemo geya de wotemo wato masara abeyika ngomina ma tamata miya noaka la minininiki ngona,masara o peturusu ka de woihene ai demo gea de wotemo wato masara abeika ngomi naa mata mata mianoaka la mininii niiki ngona
02062,0,16,de yoboaino de yamake o yesusu iwininiki manga datoro moi abe ka de yamake de yomaketemoato gea manga datorino de yahowonoka abe o yesusu iwininiki utu ngaro manga giama yaihoro ma sara ko imaketeroua abe hoka manga totofora yahibeheongoka kiani yomaihoro ho yato iwininiki gea manga giama de manga howonokahi de ka yolomo,de yoboaino de yamake o yesusu iwinii niiki manga datoro moi abe ka de yamake de yomaketemo ato gea manga datorino de yahowonoka abe o yesusu iwinii niiki utu ngaro manga giama aihoro masara ko imaketeroua abe hoka manga totofora yahibehehongoka kiani yomaihoro ho yato iwinii niiki gea manga giama de ma howonokahi de ka yolomo
02208,0,11,de nako ani lako ma hononga inihiatara la nako norehene ma jou ino gee 'ani lako ma gomono nahuputoka de naumoika dika koaho inihirafioka la idadi ani toba genangino de ahao nodoa 'o horogaie ma sara nako hiadono noiki 'o narakaika genangoka ngaro ani lako ma gahumu nagahi ma done 'o kiaka ma utumu namake ani lakoino,de nako ani lako ma hononga inihiatara la nako norehene ma jouino gea ani lako ma gomono nahuputoka de naumo dika koaho inihirafioka la idadi ani toba genangino de ahao nodoa o horogaiye masara nako hiadono noiki o narakaika genangoka ngaro ani lako ma gahumu nagahi ma done o kiaka ma utumu namake ani lakoino
02274,5,12,hogea ahi wowango tomahidoaka la o nyawa manga ngoe tahiluasa manga kangelaino abe tahihohe manga howo-howonino mangale matiti hinoto gea hiadono ngohi toboa ma duniauku abe komatitiua la o nyawa ihileleani ngohino hokogea o yesusu ahitiari ma demo iwininikika abe wahitiari wato ufa yomalingiri manga gogere ikokurutie,ho gea ahi wowango tomahidoaka la o nyawa manga ngoe tahiluasa manga kangelaino abe tahihohe manga howo howonino mangale ma titi hinooto gea hiadono ngohi toboa ma duniauku abe ko ma titiua la o nyawa ihileleani ngohino hokogea o yesusu ai hitiari ma demo iwinii niikika abe wahitiari wato ufa yomalingiri manga gogere ikokurutiye
02132,2,20,de 'aha o yesusu wihuloko la wolio 'ai tauika de wihibehehongo 'unangika wato hona kaidadi nolio ma 'ufa konowohama ma kapongo ma goronaika de 'ufa noade-ade abena 'idadioka ngonaika ma kiani na nolio 'ani tauika dika hoko gea worafirafioka 'ai ade-ade,de ahao o yesusu wihuloko la wolio ai tauika de wihibehehongo unangika wato ho naa ka idadi nolio ma ufa ko nowohama ma kapongo ma goronaika de ufa noade ade abe naa idadioka ngonaika ma kiani naa nolio ani tauika dika hokogea worafi rafioka ai ade ade
02209,4,8,abeda enangoka o gaigaili ka ihikaika ya olomo la yahikangela o nyawaika de' nagali genangoka ma uku ka ihikaika iwango-wango ko ihonengua,abe daenangoka o gai gaili ka ihikaika yaolomo la yahikangela o nyawaika de nagali genangoka ma uku ka ihikaika iwango wango ko ihonengua '
02260,0,6,de o popareta gea ahao ihihohedu de ihihiobiobiri de ihipoha-poha de o hohonenge ma boboha de gea ipaha de ahao ihihohonenge de ngaro tohonengoka masara o wange hange dika ipahaika de' tomomikokali hokogea o yesus womahingahu onangika,de o popareta gea ahao ihihohedu de ihiobi obiri de ihipoha poha de o hohonenge ma boboha de gea ipaha de ahao ihihohonenge de ngaro tohonengoka masara o wange hange dika ipahaika de tomomikokali hokogea o yesusu womahingahu onangika
02126,0,18,ngini na nagau nialako de nagau nia ngauku de mode gea konihenuahi de' koniamakeuahi abe de nialako de ngini niamakeoka ahikuaha abe todiaioka nia himangoka de matiti gea koniataokuahi hogea de kanipusi ngohi matiti nanga ino mona hokogea wataaere onangika,ngini naa nagau nia lako de nagau nia ngauku de mode gea ko niihenuahi de ko niamakeuahi abe de nia lako de ngini niamakeoka ahi kuaha abe todiaioka nia himangoka de ma titi gea ko niataokuahi ho gea de ka nipusingohi ma titi nanga inomo naa hokogea wataere onangika
02248,2,7,de' womalega onangika de wato duru niagoungu nako o nyawa dika duru koyakunua masara ma jou hokogenangua nako de ma jou ngaro kia dika masara kawakunu wodiai ho naga utu ahao yamake o wowango kahiado-adonika unangino,de womalega onangika de wato duru niagoungu nako o nyawa dika duru ko yakunua masara ma jou hokogenangua nako de ma jou ngaro o kia dika masara ka wakunu wodiai ho naga utu ahao yamake o wowango ka hiado adonika unangino
